,q_year,q_status,cod_year,type_clean,mw1,region
20826,2011.0,withdrawn,2012.0,Geothermal,8.0,West (non-ISO)
20827,2011.0,withdrawn,2014.0,Wind,230.0,West (non-ISO)
20828,2011.0,withdrawn,2011.0,Solar,10.0,West (non-ISO)
20829,2011.0,withdrawn,2014.0,Gas,275.0,West (non-ISO)
20830,2011.0,withdrawn,2012.0,Wind,80.0,West (non-ISO)
20831,2011.0,withdrawn,2012.0,Wind,80.0,West (non-ISO)
20832,2011.0,withdrawn,2012.0,Wind,10.0,West (non-ISO)
20833,2011.0,withdrawn,2012.0,Wind,10.0,West (non-ISO)
20834,2011.0,withdrawn,2012.0,Wind,10.0,West (non-ISO)
20835,2011.0,withdrawn,2012.0,Wind,10.0,West (non-ISO)
20836,2011.0,withdrawn,2013.0,Solar,2.8,West (non-ISO)
20837,2011.0,withdrawn,2012.0,Other,1.6,West (non-ISO)
20838,2011.0,withdrawn,2012.0,Solar,10.0,West (non-ISO)
20839,2011.0,withdrawn,2011.0,Solar,3.0,West (non-ISO)
20840,2011.0,withdrawn,2011.0,Solar,5.0,West (non-ISO)
20841,2011.0,withdrawn,2011.0,Other,0.4,West (non-ISO)
20842,2011.0,withdrawn,2013.0,Hydro,1.4,West (non-ISO)
20843,2011.0,withdrawn,2011.0,Solar,2.0,West (non-ISO)
20845,2011.0,withdrawn,2013.0,Gas,49.0,West (non-ISO)
20846,2011.0,withdrawn,2013.0,Hydro,1.6,West (non-ISO)
20847,2011.0,withdrawn,2016.0,Wind,16.0,West (non-ISO)
20848,2011.0,withdrawn,2012.0,Wind,192.0,West (non-ISO)
20849,2011.0,withdrawn,2012.0,Wind,288.0,West (non-ISO)
20850,2011.0,withdrawn,2015.0,Solar,45.0,West (non-ISO)
20851,2011.0,withdrawn,2013.0,Wind,80.0,West (non-ISO)
20852,2011.0,withdrawn,2013.0,Other,8.6,West (non-ISO)
20853,2011.0,withdrawn,2018.0,Wind,92.0,West (non-ISO)
20854,2011.0,withdrawn,2014.0,Gas,525.0,West (non-ISO)
20855,2011.0,withdrawn,2013.0,Other,12.0,West (non-ISO)
20856,2011.0,withdrawn,2013.0,Wind,1.6,West (non-ISO)
20857,2012.0,withdrawn,2014.0,Gas,65.0,West (non-ISO)
20859,2012.0,withdrawn,2013.0,Other,20.0,West (non-ISO)
20862,2012.0,withdrawn,2012.0,Hydro,0.1,West (non-ISO)
20863,2012.0,withdrawn,2014.0,Wind,80.0,West (non-ISO)
20864,2012.0,withdrawn,2012.0,Hydro,1.4,West (non-ISO)
20865,2012.0,withdrawn,2014.0,Wind,80.0,West (non-ISO)
20866,2012.0,withdrawn,2015.0,Gas,375.0,West (non-ISO)
20867,2012.0,withdrawn,2014.0,Wind,79.0,West (non-ISO)
20868,2012.0,withdrawn,2014.0,Wind,46.0,West (non-ISO)
20869,2012.0,withdrawn,2015.0,Solar,5.0,West (non-ISO)
20870,2012.0,withdrawn,2015.0,Solar,5.0,West (non-ISO)
20871,2012.0,withdrawn,2015.0,Gas,230.0,West (non-ISO)
20872,2012.0,withdrawn,2015.0,Gas,175.0,West (non-ISO)
20873,2012.0,withdrawn,2016.0,Gas,156.0,West (non-ISO)
20875,2012.0,withdrawn,2015.0,Wind,80.0,West (non-ISO)
20876,2012.0,withdrawn,2012.0,Other,0.2,West (non-ISO)
20877,2012.0,withdrawn,2013.0,Geothermal,10.0,West (non-ISO)
20878,2012.0,withdrawn,2013.0,Geothermal,12.0,West (non-ISO)
20879,2012.0,withdrawn,2013.0,Geothermal,12.0,West (non-ISO)
20880,2012.0,withdrawn,2013.0,Other,9.0,West (non-ISO)
20881,2012.0,withdrawn,2014.0,Solar,80.0,West (non-ISO)
20882,2012.0,withdrawn,2014.0,Solar,80.0,West (non-ISO)
20883,2012.0,withdrawn,2013.0,Solar,50.0,West (non-ISO)
20884,2012.0,withdrawn,2016.0,Wind,80.0,West (non-ISO)
20885,2012.0,withdrawn,2016.0,Wind,99.0,West (non-ISO)
20886,2012.0,withdrawn,2014.0,Solar,20.0,West (non-ISO)
20887,2012.0,withdrawn,2013.0,Geothermal,12.0,West (non-ISO)
20888,2012.0,withdrawn,2014.0,Solar,20.0,West (non-ISO)
20889,2012.0,withdrawn,2015.0,Solar,80.0,West (non-ISO)
20890,2012.0,withdrawn,2015.0,Solar,80.0,West (non-ISO)
20891,2012.0,withdrawn,2013.0,Hydro,0.1,West (non-ISO)
20892,2013.0,withdrawn,2016.0,Solar,2.9,West (non-ISO)
20893,2013.0,withdrawn,2013.0,Solar,3.0,West (non-ISO)
20894,2013.0,withdrawn,2013.0,Other,1.6,West (non-ISO)
20895,2013.0,withdrawn,2016.0,Solar,2.1,West (non-ISO)
20896,2013.0,withdrawn,2015.0,Solar,2.1,West (non-ISO)
20897,2013.0,withdrawn,2013.0,Solar,2.5,West (non-ISO)
20899,2013.0,withdrawn,2014.0,Solar,51.0,West (non-ISO)
20900,2013.0,withdrawn,2014.0,Solar,4.0,West (non-ISO)
20901,2013.0,withdrawn,2016.0,Solar,3.0,West (non-ISO)
20902,2013.0,withdrawn,2015.0,Solar,50.0,West (non-ISO)
20903,2013.0,withdrawn,2014.0,Solar,26.0,West (non-ISO)
20904,2013.0,withdrawn,2015.0,Solar,26.0,West (non-ISO)
20905,2013.0,withdrawn,2015.0,Solar,40.0,West (non-ISO)
20906,2013.0,withdrawn,2014.0,Solar,2.9,West (non-ISO)
20907,2013.0,withdrawn,2014.0,Wind,78.0,West (non-ISO)
20908,2013.0,withdrawn,2014.0,Wind,80.0,West (non-ISO)
20909,2013.0,withdrawn,2014.0,Solar,3.0,West (non-ISO)
20910,2013.0,withdrawn,2014.0,Solar,3.0,West (non-ISO)
20911,2013.0,withdrawn,2014.0,Solar,3.0,West (non-ISO)
20912,2013.0,withdrawn,2014.0,Solar,3.0,West (non-ISO)
20913,2013.0,withdrawn,2014.0,Solar,3.0,West (non-ISO)
20914,2013.0,withdrawn,2014.0,Solar,3.0,West (non-ISO)
20915,2013.0,withdrawn,2014.0,Solar,3.0,West (non-ISO)
20916,2013.0,withdrawn,2014.0,Solar,3.0,West (non-ISO)
20917,2013.0,withdrawn,2014.0,Solar,3.0,West (non-ISO)
20918,2013.0,withdrawn,2014.0,Solar,3.0,West (non-ISO)
20919,2013.0,withdrawn,2014.0,Solar,3.0,West (non-ISO)
20920,2013.0,withdrawn,2014.0,Solar,3.0,West (non-ISO)
20921,2013.0,withdrawn,2013.0,Solar,3.0,West (non-ISO)
20922,2013.0,withdrawn,2013.0,Solar,2.0,West (non-ISO)
20923,2013.0,withdrawn,2015.0,Solar,4.8,West (non-ISO)
20924,2013.0,withdrawn,2014.0,Solar,2.0,West (non-ISO)
20925,2013.0,withdrawn,2016.0,Gas,300.0,West (non-ISO)
20926,2013.0,withdrawn,2014.0,Solar,4.5,West (non-ISO)
20927,2013.0,withdrawn,2013.0,Other,2.6,West (non-ISO)
20928,2013.0,withdrawn,2014.0,Solar,5.0,West (non-ISO)
20929,2013.0,withdrawn,2013.0,Solar,2.9,West (non-ISO)
20930,2013.0,withdrawn,2015.0,Solar,2.9,West (non-ISO)
20931,2013.0,withdrawn,2015.0,Solar,50.0,West (non-ISO)
20932,2013.0,withdrawn,2015.0,Solar,50.0,West (non-ISO)
20933,2013.0,withdrawn,2014.0,Gas,45.0,West (non-ISO)
20934,2013.0,withdrawn,2019.0,Hydro,600.0,West (non-ISO)
20935,2013.0,withdrawn,2017.0,Gas,336.0,West (non-ISO)
20936,2013.0,withdrawn,2014.0,Other,3.0,West (non-ISO)
20937,2013.0,withdrawn,2015.0,Geothermal,12.0,West (non-ISO)
20938,2013.0,withdrawn,2015.0,Solar,3.0,West (non-ISO)
20939,2013.0,withdrawn,2015.0,Solar,2.9,West (non-ISO)
20940,2013.0,withdrawn,2015.0,Solar,3.0,West (non-ISO)
20941,2013.0,withdrawn,2015.0,Solar,2.9,West (non-ISO)
20942,2013.0,withdrawn,2015.0,Wind,5.0,West (non-ISO)
20943,2013.0,withdrawn,2015.0,Other,6.0,West (non-ISO)
20944,2013.0,withdrawn,2016.0,Solar,40.0,West (non-ISO)
20945,2013.0,withdrawn,2014.0,Solar,3.0,West (non-ISO)
20946,2013.0,withdrawn,2014.0,Solar,3.0,West (non-ISO)
20947,2013.0,withdrawn,2014.0,Solar,3.0,West (non-ISO)
20948,2013.0,withdrawn,2015.0,Solar,3.0,West (non-ISO)
20949,2013.0,withdrawn,2015.0,Solar,3.0,West (non-ISO)
20950,2013.0,withdrawn,2015.0,Solar,3.0,West (non-ISO)
20951,2013.0,withdrawn,2016.0,Solar,10.0,West (non-ISO)
20952,2013.0,withdrawn,2016.0,Solar,10.0,West (non-ISO)
20953,2013.0,withdrawn,2014.0,Solar,3.0,West (non-ISO)
20954,2013.0,withdrawn,2014.0,Solar,3.0,West (non-ISO)
20955,2013.0,withdrawn,2014.0,Solar,3.0,West (non-ISO)
20957,2013.0,withdrawn,2015.0,Wind,70.0,West (non-ISO)
20958,2013.0,withdrawn,2015.0,Solar,80.0,West (non-ISO)
20959,2014.0,withdrawn,2015.0,Solar,5.0,West (non-ISO)
20960,2014.0,withdrawn,2015.0,Solar,10.0,West (non-ISO)
20961,2014.0,withdrawn,2015.0,Solar,2.8,West (non-ISO)
20962,2014.0,withdrawn,2014.0,Solar,0.5,West (non-ISO)
20963,2014.0,withdrawn,2015.0,Solar,3.0,West (non-ISO)
20964,2014.0,withdrawn,2016.0,Solar,10.0,West (non-ISO)
20965,2014.0,withdrawn,2016.0,Solar,10.0,West (non-ISO)
20966,2014.0,withdrawn,2016.0,Solar,5.0,West (non-ISO)
20967,2014.0,withdrawn,2016.0,Solar,5.0,West (non-ISO)
20968,2014.0,withdrawn,2015.0,Solar,10.0,West (non-ISO)
20969,2014.0,withdrawn,2015.0,Solar,10.0,West (non-ISO)
20970,2014.0,withdrawn,2015.0,Solar,1.1,West (non-ISO)
20971,2014.0,withdrawn,2016.0,Solar,10.0,West (non-ISO)
20972,2014.0,withdrawn,2016.0,Solar,5.0,West (non-ISO)
20973,2014.0,withdrawn,2016.0,Solar,5.0,West (non-ISO)
20975,2014.0,withdrawn,2015.0,Solar,80.0,West (non-ISO)
20976,2014.0,withdrawn,2015.0,Solar,80.0,West (non-ISO)
20977,2014.0,withdrawn,2015.0,Solar,50.0,West (non-ISO)
20978,2014.0,withdrawn,2016.0,Solar,10.0,West (non-ISO)
20979,2014.0,withdrawn,2017.0,Gas,139.0,West (non-ISO)
20980,2014.0,withdrawn,2016.0,Solar,3.0,West (non-ISO)
20981,2014.0,withdrawn,2016.0,Solar,2.2,West (non-ISO)
20982,2014.0,withdrawn,2016.0,Solar,5.2,West (non-ISO)
20983,2014.0,withdrawn,2016.0,Solar,80.0,West (non-ISO)
20984,2014.0,withdrawn,2016.0,Solar,80.0,West (non-ISO)
20985,2014.0,withdrawn,2016.0,Solar,50.0,West (non-ISO)
20986,2014.0,withdrawn,2016.0,Solar,80.0,West (non-ISO)
20987,2014.0,withdrawn,2016.0,Solar,10.0,West (non-ISO)
20988,2014.0,withdrawn,2016.0,Solar,7.0,West (non-ISO)
20989,2014.0,withdrawn,2016.0,Solar,20.0,West (non-ISO)
20990,2014.0,withdrawn,2015.0,Solar,1.0,West (non-ISO)
20991,2014.0,withdrawn,2016.0,Solar,10.0,West (non-ISO)
20992,2014.0,withdrawn,2016.0,Solar,10.0,West (non-ISO)
20993,2014.0,withdrawn,2016.0,Solar,10.0,West (non-ISO)
20994,2014.0,withdrawn,2016.0,Solar,5.0,West (non-ISO)
20995,2014.0,withdrawn,2016.0,Solar,80.0,West (non-ISO)
20996,2014.0,withdrawn,2016.0,Solar,80.0,West (non-ISO)
20997,2014.0,withdrawn,2016.0,Solar,4.5,West (non-ISO)
20998,2014.0,withdrawn,2016.0,Solar,9.6,West (non-ISO)
20999,2014.0,withdrawn,2017.0,Hydro,9.2,West (non-ISO)
21000,2014.0,withdrawn,2016.0,Solar,9.6,West (non-ISO)
21001,2014.0,withdrawn,2016.0,Solar,7.5,West (non-ISO)
21002,2014.0,withdrawn,2016.0,Solar,2.8,West (non-ISO)
21003,2014.0,withdrawn,2016.0,Solar,80.0,West (non-ISO)
21004,2014.0,withdrawn,2016.0,Solar,7.0,West (non-ISO)
21005,2014.0,withdrawn,2016.0,Wind,199.0,West (non-ISO)
21006,2014.0,withdrawn,2015.0,Solar,2.0,West (non-ISO)
21007,2014.0,withdrawn,2016.0,Other,4.8,West (non-ISO)
21008,2014.0,withdrawn,2017.0,Hydro,12.0,West (non-ISO)
21009,2014.0,withdrawn,2016.0,Solar,9.9,West (non-ISO)
21010,2014.0,withdrawn,2015.0,Gas,6.3,West (non-ISO)
21011,2014.0,withdrawn,2014.0,Solar,45.0,West (non-ISO)
21012,2014.0,withdrawn,2015.0,Solar,10.0,West (non-ISO)
21013,2014.0,withdrawn,2015.0,Solar,10.0,West (non-ISO)
21014,2014.0,withdrawn,2016.0,Solar,0.99,West (non-ISO)
21015,2014.0,withdrawn,2016.0,Gas,3.0,West (non-ISO)
21016,2014.0,withdrawn,2017.0,Other,15.0,West (non-ISO)
21017,2014.0,withdrawn,2015.0,Solar,1.0,West (non-ISO)
21018,2014.0,withdrawn,2016.0,Solar,20.0,West (non-ISO)
21019,2014.0,withdrawn,2016.0,Solar,20.0,West (non-ISO)
21020,2014.0,withdrawn,2015.0,Other,18.0,West (non-ISO)
21021,2015.0,withdrawn,2016.0,Solar,10.0,West (non-ISO)
21022,2015.0,withdrawn,2018.0,Wind,200.0,West (non-ISO)
21023,2015.0,withdrawn,2017.0,Hydro,12.0,West (non-ISO)
21024,2015.0,withdrawn,2016.0,Solar,20.0,West (non-ISO)
21025,2015.0,withdrawn,2016.0,Hydro,0.49,West (non-ISO)
21026,2015.0,withdrawn,2016.0,Solar,10.0,West (non-ISO)
21027,2015.0,withdrawn,2016.0,Solar,1.1,West (non-ISO)
21028,2015.0,withdrawn,2016.0,Other,7.1,West (non-ISO)
21029,2015.0,withdrawn,2018.0,Hydro,12.0,West (non-ISO)
21030,2015.0,withdrawn,2016.0,Other,60.0,West (non-ISO)
21031,2015.0,withdrawn,2016.0,Solar,10.0,West (non-ISO)
21032,2015.0,withdrawn,2016.0,Solar,10.0,West (non-ISO)
21033,2015.0,withdrawn,2016.0,Solar,20.0,West (non-ISO)
21034,2015.0,withdrawn,2016.0,Solar,20.0,West (non-ISO)
21035,2015.0,withdrawn,2016.0,Solar,10.0,West (non-ISO)
21036,2015.0,withdrawn,2016.0,Solar,20.0,West (non-ISO)
21037,2015.0,withdrawn,2016.0,Solar,20.0,West (non-ISO)
21038,2015.0,withdrawn,2016.0,Solar,2.0,West (non-ISO)
21039,2015.0,withdrawn,2016.0,Solar,10.0,West (non-ISO)
21040,2015.0,withdrawn,2016.0,Solar,10.0,West (non-ISO)
21041,2015.0,withdrawn,2016.0,Solar,10.0,West (non-ISO)
21042,2015.0,withdrawn,2016.0,Solar,10.0,West (non-ISO)
21043,2015.0,withdrawn,2016.0,Solar,3.3,West (non-ISO)
21044,2015.0,withdrawn,2016.0,Solar,3.3,West (non-ISO)
21045,2015.0,withdrawn,2015.0,Solar,8.0,West (non-ISO)
21046,2015.0,withdrawn,2015.0,Solar,20.0,West (non-ISO)
21047,2015.0,withdrawn,2016.0,Solar,10.0,West (non-ISO)
21048,2015.0,withdrawn,2016.0,Solar,80.0,West (non-ISO)
21049,2015.0,withdrawn,2015.0,Solar,20.0,West (non-ISO)
21050,2015.0,withdrawn,2016.0,Hydro,0.24,West (non-ISO)
21059,2015.0,withdrawn,2017.0,Solar,2.2,West (non-ISO)
21065,2015.0,withdrawn,2016.0,Solar,10.0,West (non-ISO)
21066,2015.0,withdrawn,2016.0,Solar,10.0,West (non-ISO)
21067,2015.0,withdrawn,2016.0,Hydro,0.16,West (non-ISO)
21068,2015.0,withdrawn,2018.0,Solar,100.0,West (non-ISO)
21069,2015.0,withdrawn,2016.0,Solar,3.0,West (non-ISO)
21070,2015.0,withdrawn,2019.0,Solar,204.0,West (non-ISO)
21072,2015.0,withdrawn,2016.0,Wind,53.0,West (non-ISO)
21073,2015.0,withdrawn,2016.0,Solar,3.0,West (non-ISO)
21075,2015.0,withdrawn,2019.0,Solar+Battery,400.0,West (non-ISO)
21076,2015.0,withdrawn,2016.0,Other,3.2,West (non-ISO)
21078,2016.0,withdrawn,2018.0,Solar,66.0,West (non-ISO)
21079,2016.0,withdrawn,2018.0,Solar,2.0,West (non-ISO)
21080,2016.0,withdrawn,2017.0,Solar,3.0,West (non-ISO)
21081,2016.0,withdrawn,2019.0,Solar,41.0,West (non-ISO)
21082,2016.0,withdrawn,2019.0,Solar,18.0,West (non-ISO)
21083,2016.0,withdrawn,2017.0,Solar,53.0,West (non-ISO)
21084,2016.0,withdrawn,2019.0,Wind,175.0,West (non-ISO)
21085,2016.0,withdrawn,2018.0,Solar,78.0,West (non-ISO)
21086,2016.0,withdrawn,2018.0,Solar,59.0,West (non-ISO)
21087,2016.0,withdrawn,2018.0,Solar,40.0,West (non-ISO)
21088,2016.0,withdrawn,2018.0,Solar,55.0,West (non-ISO)
21089,2016.0,withdrawn,2018.0,Solar,55.0,West (non-ISO)
21090,2016.0,withdrawn,2018.0,Solar,55.0,West (non-ISO)
21091,2016.0,withdrawn,2018.0,Solar,70.0,West (non-ISO)
21092,2016.0,withdrawn,2017.0,Solar,6.0,West (non-ISO)
21093,2016.0,withdrawn,2018.0,Wind,62.0,West (non-ISO)
21094,2016.0,withdrawn,2018.0,Solar,40.0,West (non-ISO)
21095,2016.0,withdrawn,2020.0,Hydro,2.0,West (non-ISO)
21096,2016.0,withdrawn,2020.0,Solar,180.0,West (non-ISO)
21097,2016.0,withdrawn,2018.0,Solar,40.0,West (non-ISO)
21098,2016.0,withdrawn,2020.0,Solar,200.0,West (non-ISO)
21099,2016.0,withdrawn,2018.0,Solar,20.0,West (non-ISO)
21100,2016.0,withdrawn,2018.0,Solar,2.0,West (non-ISO)
21101,2016.0,withdrawn,2017.0,Solar,20.0,West (non-ISO)
21102,2016.0,withdrawn,2017.0,Solar,50.0,West (non-ISO)
21103,2016.0,withdrawn,2017.0,Solar,50.0,West (non-ISO)
21104,2016.0,withdrawn,2018.0,Solar,9.0,West (non-ISO)
21105,2016.0,withdrawn,2019.0,Solar,240.0,West (non-ISO)
21106,2016.0,withdrawn,2018.0,Solar,50.0,West (non-ISO)
21107,2016.0,withdrawn,2018.0,Solar,75.0,West (non-ISO)
21108,2016.0,withdrawn,2017.0,Solar,8.0,West (non-ISO)
21109,2016.0,withdrawn,2018.0,Solar,9.0,West (non-ISO)
21110,2016.0,withdrawn,2018.0,Solar,525.0,West (non-ISO)
21111,2016.0,withdrawn,2018.0,Solar,375.0,West (non-ISO)
21112,2016.0,withdrawn,2018.0,Solar,188.0,West (non-ISO)
21113,2016.0,withdrawn,2018.0,Solar,188.0,West (non-ISO)
21114,2016.0,withdrawn,2019.0,Solar,188.0,West (non-ISO)
21115,2016.0,withdrawn,2018.0,Solar,30.0,West (non-ISO)
21116,2016.0,withdrawn,2017.0,Solar,4.0,West (non-ISO)
21117,2016.0,withdrawn,2018.0,Solar,80.0,West (non-ISO)
21118,2016.0,withdrawn,2017.0,Solar,40.0,West (non-ISO)
21119,2016.0,withdrawn,2017.0,Solar,40.0,West (non-ISO)
21120,2016.0,withdrawn,2018.0,Solar,41.0,West (non-ISO)
21121,2016.0,withdrawn,2018.0,Solar,55.0,West (non-ISO)
21122,2016.0,withdrawn,2019.0,Solar,12.0,West (non-ISO)
21123,2016.0,withdrawn,2019.0,Solar,80.0,West (non-ISO)
21124,2016.0,withdrawn,2019.0,Solar,80.0,West (non-ISO)
21125,2016.0,withdrawn,2018.0,Solar,50.0,West (non-ISO)
21126,2016.0,withdrawn,2019.0,Solar,20.0,West (non-ISO)
21127,2016.0,withdrawn,2018.0,Solar,3.0,West (non-ISO)
21128,2016.0,withdrawn,2017.0,Solar,100.0,West (non-ISO)
21129,2016.0,withdrawn,2019.0,Solar,80.0,West (non-ISO)
21130,2016.0,withdrawn,2019.0,Solar,80.0,West (non-ISO)
21131,2016.0,withdrawn,2018.0,Solar,80.0,West (non-ISO)
21132,2016.0,withdrawn,2018.0,Solar,3.0,West (non-ISO)
21133,2016.0,withdrawn,2018.0,Solar,3.0,West (non-ISO)
21134,2016.0,withdrawn,2018.0,Solar,3.0,West (non-ISO)
21135,2016.0,withdrawn,2019.0,Solar,240.0,West (non-ISO)
21136,2016.0,withdrawn,2019.0,Solar,13.0,West (non-ISO)
21137,2016.0,withdrawn,2017.0,Hydro,1.7,West (non-ISO)
21138,2016.0,withdrawn,2017.0,Hydro,0.2,West (non-ISO)
21139,2016.0,withdrawn,2017.0,Hydro,1.4,West (non-ISO)
21140,2016.0,withdrawn,2017.0,Hydro,2.0,West (non-ISO)
21141,2016.0,withdrawn,2018.0,Solar+Battery,525.0,West (non-ISO)
21142,2016.0,withdrawn,2019.0,Solar,46.0,West (non-ISO)
21143,2016.0,withdrawn,2018.0,Gas,2.8,West (non-ISO)
21144,2016.0,withdrawn,2019.0,Solar,3.0,West (non-ISO)
21145,2016.0,withdrawn,2020.0,Hydro,2.2,West (non-ISO)
21146,2016.0,withdrawn,2020.0,Hydro,2.2,West (non-ISO)
21306,2016.0,active,2017.0,Wind,137.0,West (non-ISO)
21307,2015.0,active,2017.0,Wind,80.0,West (non-ISO)
21308,2015.0,withdrawn,2015.0,Battery,0.3,West (non-ISO)
21309,2015.0,withdrawn,2017.0,Wind,150.0,West (non-ISO)
21310,2015.0,withdrawn,2015.0,Battery,2.0,West (non-ISO)
21311,2014.0,withdrawn,2015.0,Battery,1.4,West (non-ISO)
21312,2012.0,operational,2012.0,Gas,20.0,West (non-ISO)
21313,2011.0,withdrawn,2015.0,Gas,323.0,West (non-ISO)
21314,2011.0,operational,2013.0,Hydro,30.0,West (non-ISO)
21315,2011.0,operational,2016.0,Hydro,6.0,West (non-ISO)
21316,2011.0,operational,2016.0,Hydro,6.0,West (non-ISO)
21317,2011.0,withdrawn,2014.0,Wind,176.0,West (non-ISO)
21318,2011.0,operational,2013.0,Hydro,8.3,West (non-ISO)
21319,2011.0,withdrawn,2014.0,Gas,232.0,West (non-ISO)
21320,2011.0,withdrawn,2013.0,Hydro,3.0,West (non-ISO)
21321,2010.0,withdrawn,2014.0,Gas,206.0,West (non-ISO)
21322,2010.0,withdrawn,2013.0,Hydro,10.0,West (non-ISO)
21325,2010.0,withdrawn,2012.0,Other,25.0,West (non-ISO)
21326,2010.0,withdrawn,2013.0,Gas,367.0,West (non-ISO)
21327,2010.0,withdrawn,2012.0,Gas,302.0,West (non-ISO)
21328,2010.0,withdrawn,2013.0,Gas,200.0,West (non-ISO)
21329,2010.0,withdrawn,2014.0,Gas,340.0,West (non-ISO)
21330,2008.0,operational,2009.0,Other,0.6,West (non-ISO)
21331,2008.0,operational,2009.0,Wind,12.0,West (non-ISO)
21332,2008.0,withdrawn,2009.0,Wind,9.0,West (non-ISO)
21333,2008.0,operational,2009.0,Other,0.75,West (non-ISO)
21334,2008.0,withdrawn,2009.0,Wind,190.0,West (non-ISO)
21335,2007.0,active,2009.0,Wind,104.0,West (non-ISO)
21336,2007.0,withdrawn,2008.0,Wind,150.0,West (non-ISO)
21337,2007.0,withdrawn,2008.0,Wind,108.0,West (non-ISO)
21338,2007.0,operational,1905.0,Hydro,85.0,West (non-ISO)
21339,2006.0,withdrawn,2008.0,Gas,610.0,West (non-ISO)
21340,2006.0,withdrawn,2009.0,Gas,309.0,West (non-ISO)
21341,2005.0,withdrawn,2007.0,Gas,102.0,West (non-ISO)
21342,2005.0,withdrawn,2007.0,Wind,100.0,West (non-ISO)
21343,2005.0,operational,2007.0,Wind,65.0,West (non-ISO)
21344,2006.0,operational,2006.0,Other,31.0,West (non-ISO)
21345,2005.0,withdrawn,2007.0,Other,27.0,West (non-ISO)
21346,2005.0,operational,2005.0,Wind,40.0,West (non-ISO)
21347,2004.0,withdrawn,2006.0,Other,5.5,West (non-ISO)
21348,2003.0,withdrawn,2007.0,Wind,182.0,West (non-ISO)
21349,2003.0,operational,2004.0,Wind,200.0,West (non-ISO)
21350,2003.0,withdrawn,2004.0,Wind,180.0,West (non-ISO)
21351,2007.0,withdrawn,2015.0,Gas,750.0,Southeast (non-ISO)
21352,2007.0,withdrawn,2016.0,Gas,610.0,Southeast (non-ISO)
21353,2007.0,withdrawn,2011.0,Gas,640.0,Southeast (non-ISO)
21354,2007.0,withdrawn,2011.0,Coal,642.0,Southeast (non-ISO)
21355,2008.0,withdrawn,2011.0,Wind,129.0,Southeast (non-ISO)
21356,2008.0,withdrawn,2010.0,Other,5.4,Southeast (non-ISO)
21357,2008.0,withdrawn,2010.0,Other,9.0,Southeast (non-ISO)
21358,2008.0,withdrawn,2010.0,Other,5.4,Southeast (non-ISO)
21359,2009.0,operational,2010.0,Gas,123.0,Southeast (non-ISO)
21361,2009.0,withdrawn,2017.0,Gas,560.0,Southeast (non-ISO)
21362,2009.0,operational,2010.0,Gas,35.0,Southeast (non-ISO)
21363,2010.0,active,2016.0,Gas,690.0,Southeast (non-ISO)
21364,2010.0,withdrawn,2016.0,Gas,704.0,Southeast (non-ISO)
21365,2010.0,withdrawn,2016.0,Gas,690.0,Southeast (non-ISO)
21366,2011.0,withdrawn,2015.0,Gas,450.0,Southeast (non-ISO)
21367,2011.0,withdrawn,2016.0,Gas,30.0,Southeast (non-ISO)
21368,2011.0,active,2014.0,Hydro,21.0,Southeast (non-ISO)
21369,2011.0,withdrawn,2018.0,Gas,880.0,Southeast (non-ISO)
21370,2011.0,active,2012.0,Hydro,6.3,Southeast (non-ISO)
21371,2013.0,active,2015.0,Gas,1.0,Southeast (non-ISO)
21372,2013.0,withdrawn,2018.0,Gas,898.0,Southeast (non-ISO)
21373,2014.0,active,2016.0,Solar,10.0,Southeast (non-ISO)
21374,2016.0,active,2017.0,Solar,8.5,Southeast (non-ISO)
21485,2014.0,active,2020.0,Solar,80.0,Southeast (non-ISO)
21498,2011.0,operational,2016.0,Gas,1375.0,Southeast (non-ISO)
21499,2011.0,operational,2015.0,Gas,70.0,Southeast (non-ISO)
21500,2011.0,operational,2015.0,Gas,130.0,Southeast (non-ISO)
21501,2012.0,operational,2015.0,Gas,90.0,Southeast (non-ISO)
21502,2013.0,operational,2016.0,Solar,75.0,Southeast (non-ISO)
21503,2014.0,operational,2016.0,Solar,50.0,Southeast (non-ISO)
21504,2014.0,operational,2016.0,Solar,75.0,Southeast (non-ISO)
21505,2014.0,active,2019.0,Gas,1598.0,Southeast (non-ISO)
21506,2014.0,operational,2016.0,Solar,25.0,Southeast (non-ISO)
21507,2014.0,operational,2015.0,Gas,18.0,Southeast (non-ISO)
21508,2015.0,active,2019.0,Gas,108.0,Southeast (non-ISO)
21509,2015.0,operational,2017.0,Solar,75.0,Southeast (non-ISO)
21510,2015.0,operational,2018.0,Solar,75.0,Southeast (non-ISO)
21511,2015.0,withdrawn,2019.0,Solar,200.0,Southeast (non-ISO)
21512,2015.0,withdrawn,2020.0,Solar,300.0,Southeast (non-ISO)
21513,2015.0,withdrawn,2019.0,Solar,300.0,Southeast (non-ISO)
21514,2015.0,active,2020.0,Solar,75.0,Southeast (non-ISO)
21515,2015.0,operational,2016.0,Gas,1180.0,Southeast (non-ISO)
21516,2015.0,operational,2016.0,Gas,472.0,Southeast (non-ISO)
21518,2015.0,withdrawn,2018.0,Gas,68.0,Southeast (non-ISO)
21519,2015.0,operational,2016.0,Gas,54.0,Southeast (non-ISO)
21520,2016.0,operational,2018.0,Nuclear,30.0,Southeast (non-ISO)
21521,2016.0,operational,2020.0,Nuclear,30.0,Southeast (non-ISO)
