,q_year,q_status,cod_year,type_clean,mw1,region,ix_voltage,diff_months_ia,diff_months_cod
9722,2016.0,withdrawn,2017.0,Solar,20.0,PJM,5,,19.515801145814084
9723,2016.0,withdrawn,2017.0,Solar,5.0,PJM,5,,19.48294626173022
9725,2016.0,withdrawn,2021.0,Gas,1041.0,PJM,345,,62.4899895275057
9726,2016.0,withdrawn,2018.0,Solar,10.0,PJM,5,,30.35791289348857
9727,2016.0,operational,2018.0,Solar,10.0,PJM,26,,26.941004948766913
9728,2016.0,operational,2016.0,Solar,10.0,PJM,5,,8.410850325468695
9729,2016.0,operational,2020.0,Solar,100.0,PJM,115,,54.6048173473788
9730,2016.0,operational,2020.0,Solar,80.0,PJM,115,,51.877861968418244
9731,2016.0,withdrawn,2018.0,Solar,2.5,PJM,13,,27.039569601018503
9732,2016.0,withdrawn,2018.0,Solar,20.0,PJM,115,,22.111336988439188
9733,2016.0,withdrawn,2018.0,Solar,20.0,PJM,69,,33.05201338836527
9734,2016.0,withdrawn,2018.0,Solar,40.0,PJM,345,,33.05201338836527
9735,2016.0,withdrawn,2019.0,Wind,124.0,PJM,138,,45.04404607897493
9736,2016.0,withdrawn,2016.0,Battery,0.1,PJM,23,,4.008295858231175
9739,2016.0,withdrawn,2018.0,Solar,49.0,PJM,115,,33.0191585042814
9741,2016.0,withdrawn,2017.0,Solar,100.0,PJM,115,,19.022977884556152
9742,2016.0,withdrawn,2017.0,Solar,18.0,PJM,5,,17.511653216698495
9743,2016.0,withdrawn,2016.0,Solar,5.0,PJM,230,,6.998090309862626
9744,2016.0,withdrawn,2019.0,Gas,113.0,PJM,500,,41.03575022074375
9748,2016.0,withdrawn,2021.0,Gas,1200.0,PJM,765,,61.635762541325285
9749,2016.0,withdrawn,2017.0,Solar,20.0,PJM,5,,18.595864391465945
9750,2016.0,withdrawn,2019.0,Gas,675.0,PJM,230,,37.55313250785437
9751,2016.0,withdrawn,2017.0,Solar,40.0,PJM,138,,18.56300950738208
9752,2016.0,withdrawn,2019.0,Solar,10.0,PJM,25,,42.152816279595065
9754,2016.0,withdrawn,2017.0,Solar,20.0,PJM,2,,18.431589971046634
9755,2016.0,withdrawn,2016.0,Solar,5.0,PJM,5,,8.34514055730097
9756,2016.0,withdrawn,2016.0,Solar,4.0,PJM,5,,8.31228567321711
9757,2016.0,withdrawn,2017.0,Solar,20.0,PJM,115,,13.20766340171256
9758,2016.0,withdrawn,2018.0,Solar,36.0,PJM,5,,25.561099817244706
9759,2016.0,withdrawn,2020.0,Gas,105.0,PJM,230,,49.15090658945769
9760,2016.0,operational,2019.0,Gas,51.0,PJM,138,,43.30273722253024
9761,2016.0,operational,2021.0,Gas,485.0,PJM,138,,61.17579416415121
9762,2016.0,withdrawn,2017.0,Battery,20.0,PJM,34,,20.172898827491323
9763,2016.0,withdrawn,2018.0,Solar,30.0,PJM,69,,30.1607835889854
9765,2016.0,operational,2020.0,Solar,10.0,PJM,5,,53.619170824862934
9766,2016.0,withdrawn,2016.0,Solar,5.0,PJM,5,,8.115156368713937
9767,2016.0,suspended,2020.0,Solar,5.0,PJM,5,,47.11390377625824
9768,2016.0,operational,2021.0,Solar,100.0,PJM,230,,56.87180434916528
9769,2016.0,withdrawn,2019.0,Gas,31.0,PJM,138,,35.12187108564858
9770,2016.0,active,2020.0,Gas,230.0,PJM,230,,49.11805170537383
9771,2016.0,withdrawn,2017.0,Solar,40.0,PJM,138,,18.103041130208013
9772,2016.0,withdrawn,2021.0,Gas,65.0,PJM,345,,63.1799420932668
9773,2016.0,withdrawn,2016.0,Gas,0.21,PJM,12,,8.115156368713937
9774,2016.0,withdrawn,2016.0,Gas,0.21,PJM,0,,8.115156368713937
9775,2016.0,withdrawn,2016.0,Gas,0.21,PJM,0,,8.115156368713937
9776,2016.0,withdrawn,2016.0,Gas,0.21,PJM,12,,8.115156368713937
9777,2016.0,operational,2017.0,Hydro,13.0,PJM,5,,19.055832768640013
9778,2016.0,withdrawn,2017.0,Solar,11.0,PJM,5,,11.696338733854905
9779,2016.0,withdrawn,2017.0,Solar,11.0,PJM,5,,11.729193617938767
9780,2016.0,operational,2019.0,Gas,35.0,PJM,230,,33.34770734512002
9781,2016.0,withdrawn,2017.0,Solar,2.0,PJM,0,,18.595864391465945
9782,2016.0,withdrawn,2017.0,Solar,2.0,PJM,0,,18.595864391465945
9783,2016.0,withdrawn,2017.0,Solar,2.0,PJM,0,,18.595864391465945
9784,2016.0,withdrawn,2017.0,Solar,2.0,PJM,0,,18.595864391465945
9785,2016.0,withdrawn,2017.0,Solar,2.0,PJM,0,,18.595864391465945
9786,2016.0,withdrawn,2017.0,Solar,2.0,PJM,0,,18.595864391465945
9787,2016.0,withdrawn,2017.0,Solar,1.5,PJM,12,,19.121542536807738
9788,2016.0,withdrawn,2018.0,Solar,100.0,PJM,138,,31.540688720507607
9789,2016.0,withdrawn,2017.0,Solar,5.0,PJM,26,,19.121542536807738
9790,2016.0,withdrawn,2021.0,Solar,1.9,PJM,12,,64.23129838395039
9791,2016.0,withdrawn,2017.0,Solar,5.0,PJM,34,,20.1071890593236
9792,2016.0,withdrawn,2017.0,Solar,5.0,PJM,34,,20.1071890593236
9793,2016.0,withdrawn,2017.0,Solar,3.3,PJM,34,,20.1071890593236
9794,2016.0,withdrawn,2017.0,Solar,3.8,PJM,34,,20.1071890593236
9795,2016.0,withdrawn,2018.0,Battery,16.0,PJM,5,,26.021068194418778
9796,2016.0,withdrawn,2017.0,Solar,80.0,PJM,230,,18.070186246124152
9797,2016.0,withdrawn,2021.0,Solar,80.0,PJM,230,,61.0115197437319
9798,2016.0,withdrawn,2019.0,Solar,85.0,PJM,69,,37.06030924659644
9799,2016.0,withdrawn,2019.0,Solar,150.0,PJM,138,,37.06030924659644
9800,2016.0,active,2016.0,Wind+Storage,0.0,PJM,0,,7.556623339288281
9802,2016.0,operational,2019.0,Solar,142.0,PJM,230,,42.284235815930515
9805,2016.0,withdrawn,2017.0,Gas,4.0,PJM,2,,18.103041130208013
9807,2016.0,operational,2018.0,Gas,0.42,PJM,5,,21.125690465923324
9808,2016.0,withdrawn,2017.0,Solar,3.0,PJM,13,,18.070186246124152
9809,2016.0,withdrawn,2019.0,Gas,394.0,PJM,138,,35.05616131748085
9810,2016.0,withdrawn,2018.0,Solar,13.0,PJM,25,,32.0663668658494
9811,2016.0,withdrawn,2018.0,Solar,20.0,PJM,25,,32.0663668658494
9812,2016.0,withdrawn,2017.0,Solar,14.0,PJM,5,,10.0535945296618
9813,2016.0,withdrawn,2021.0,Gas,572.0,PJM,138,,56.116142015236456
9814,2016.0,withdrawn,2021.0,Gas,382.0,PJM,138,,56.116142015236456
9815,2016.0,withdrawn,2017.0,Solar,40.0,PJM,115,,18.037331362040288
9816,2016.0,withdrawn,2017.0,Solar,20.0,PJM,115,,18.037331362040288
9817,2016.0,withdrawn,2017.0,Solar,50.0,PJM,115,,18.037331362040288
9818,2016.0,withdrawn,2017.0,Solar,40.0,PJM,115,,18.037331362040288
9819,2016.0,withdrawn,2017.0,Solar,20.0,PJM,115,,18.037331362040288
9820,2016.0,withdrawn,2019.0,Gas,54.0,PJM,230,,38.01310088502844
9822,2016.0,withdrawn,2017.0,Gas,65.0,PJM,345,,12.057742458777387
9823,2016.0,withdrawn,2017.0,Gas,25.0,PJM,0,,13.076243865377112
9824,2016.0,withdrawn,2016.0,Coal,50.0,PJM,345,,1.084211174767449
9825,2016.0,operational,2019.0,Solar,2.5,PJM,12,,43.795560483788165
9826,2016.0,operational,2021.0,Solar,88.0,PJM,230,,62.03002115033163
9827,2016.0,withdrawn,2016.0,Solar,1.3,PJM,13,,5.158216801166349
9830,2016.0,withdrawn,2016.0,Gas,0.21,PJM,0,,8.082301484630074
9831,2016.0,withdrawn,2016.0,Gas,0.21,PJM,12,,8.082301484630074
9832,2016.0,withdrawn,2018.0,Solar,20.0,PJM,69,,20.1071890593236
9833,2016.0,withdrawn,2018.0,Solar,20.0,PJM,69,,20.1071890593236
9834,2016.0,withdrawn,2019.0,Solar,5.5,PJM,12,,35.02330643339699
9835,2016.0,withdrawn,2017.0,Solar,14.0,PJM,69,,18.103041130208013
9837,2016.0,operational,2019.0,Solar,74.0,PJM,115,,42.71134930902072
9838,2016.0,operational,2020.0,Solar,130.0,PJM,345,,53.487751288527484
9839,2016.0,withdrawn,2018.0,Solar,75.0,PJM,115,,32.0663668658494
9841,2016.0,withdrawn,2018.0,Gas,16.0,PJM,345,,25.068276555986778
9842,2016.0,operational,2020.0,Solar,80.0,PJM,115,,55.09764060863673
9843,2016.0,operational,2019.0,Nuclear,44.0,PJM,500,,34.85903201297768
9844,2016.0,withdrawn,2017.0,Solar,14.0,PJM,5,,13.076243865377112
9845,2016.0,withdrawn,2018.0,Solar,6.6,PJM,25,,25.068276555986778
9846,2016.0,withdrawn,2018.0,Battery,20.0,PJM,138,,31.047865459249678
9849,2016.0,withdrawn,2017.0,Solar,20.0,PJM,138,,14.029035503809114
9850,2016.0,withdrawn,2017.0,Solar,20.0,PJM,25,,14.029035503809114
9851,2016.0,withdrawn,2017.0,Solar,20.0,PJM,25,,14.029035503809114
9852,2016.0,withdrawn,2017.0,Solar,5.0,PJM,0,,14.029035503809114
9853,2016.0,withdrawn,2017.0,Solar,8.0,PJM,25,,14.029035503809114
9854,2016.0,withdrawn,2017.0,Solar,5.0,PJM,5,,14.029035503809114
9855,2016.0,withdrawn,2017.0,Solar,80.0,PJM,138,,14.029035503809114
9856,2016.0,withdrawn,2017.0,Solar,20.0,PJM,5,,14.029035503809114
9857,2016.0,withdrawn,2017.0,Solar,120.0,PJM,230,,14.029035503809114
9858,2016.0,operational,2021.0,Solar,160.0,PJM,230,,63.1799420932668
9859,2016.0,operational,2019.0,Wind,20.0,PJM,0,,33.44627199737161
9860,2016.0,withdrawn,2018.0,Solar,20.0,PJM,69,,20.1071890593236
9862,2016.0,withdrawn,2021.0,Gas,80.0,PJM,345,,62.81853836834432
9863,2016.0,withdrawn,2017.0,Solar,15.0,PJM,5,,18.037331362040288
9864,2016.0,withdrawn,2017.0,Solar,10.0,PJM,5,,18.037331362040288
9865,2016.0,active,2017.0,Nuclear,6.3,PJM,500,,8.936528470810488
9866,2016.0,withdrawn,2019.0,Solar,20.0,PJM,69,,33.47912688145547
9867,2016.0,active,2021.0,Solar,6.0,PJM,26,,65.67691328364032
9868,2016.0,withdrawn,2018.0,Gas,18.0,PJM,5,,18.464444855130495
9869,2016.0,withdrawn,2017.0,Solar,5.0,PJM,5,,16.263167621511734
9870,2016.0,withdrawn,2017.0,Battery,0.1,PJM,5,,18.037331362040288
9871,2016.0,withdrawn,2018.0,Solar,4.0,PJM,5,,22.702724901948706
9872,2016.0,withdrawn,2017.0,Solar,0.4,PJM,5,,13.799051315222078
9873,2016.0,withdrawn,2021.0,Solar,8.8,PJM,26,,56.57611039241052
9874,2016.0,operational,2020.0,Solar,3.7,PJM,13,,46.48966097866486
9875,2016.0,withdrawn,2019.0,Solar,1.4,PJM,47,,35.58183946282264
9876,2016.0,withdrawn,2018.0,Solar,0.9,PJM,13,,28.58374915296002
9877,2016.0,withdrawn,2016.0,Solar,12.0,PJM,5,,1.6427442041931046
9878,2016.0,operational,2018.0,Gas,110.0,PJM,500,,28.156635659869814
9879,2016.0,withdrawn,2017.0,Solar,60.0,PJM,138,,17.57736298486622
9880,2016.0,withdrawn,2017.0,Solar,120.0,PJM,345,,17.57736298486622
9881,2016.0,withdrawn,2018.0,Solar,150.0,PJM,138,,28.58374915296002
9882,2016.0,operational,2019.0,Battery,1.5,PJM,0,,30.916445922914228
9884,2016.0,operational,2017.0,Solar,18.0,PJM,5,,16.197457853344012
9885,2016.0,withdrawn,2017.0,Other,3.8,PJM,25,,11.104950820345387
9886,2016.0,withdrawn,2019.0,Gas,20.0,PJM,230,,33.54483664962319
9887,2016.0,operational,2017.0,Solar,2.5,PJM,13,,16.394587157847184
9888,2016.0,withdrawn,2017.0,Solar,2.0,PJM,13,,10.940676399926076
9889,2016.0,withdrawn,2017.0,Solar,2.0,PJM,0,,10.67783732725518
9890,2016.0,active,2019.0,Wind,101.0,PJM,0,,40.67434649582127
9892,2016.0,operational,2018.0,Gas,30.0,PJM,230,,19.351526725394773
9893,2016.0,operational,2020.0,Solar,14.0,PJM,5,,51.54931312757962
9894,2016.0,withdrawn,2017.0,Battery,0.5,PJM,13,,16.230312737427873
9895,2016.0,operational,2016.0,Gas,13.0,PJM,138,,3.0
9896,2016.0,withdrawn,2018.0,Solar,20.0,PJM,34,,25.988213310334913
9897,2016.0,withdrawn,2020.0,Solar,150.0,PJM,345,,52.009281504753694
9898,2016.0,withdrawn,2018.0,Solar,5.0,PJM,12,,19.975769522988152
9900,2016.0,suspended,2021.0,Solar,100.0,PJM,115,,61.964311382163906
9902,2016.0,withdrawn,2018.0,Solar,15.0,PJM,5,,26.481036571592846
9903,2016.0,withdrawn,2018.0,Solar,15.0,PJM,5,,26.481036571592846
9904,2016.0,withdrawn,2018.0,Solar,20.0,PJM,5,,26.481036571592846
9905,2016.0,suspended,2020.0,Solar,35.0,PJM,115,,52.009281504753694
9906,2016.0,withdrawn,2018.0,Solar,4.0,PJM,25,,19.975769522988152
9907,2016.0,withdrawn,2018.0,Solar,5.0,PJM,12,,19.975769522988152
9908,2016.0,withdrawn,2017.0,Wind,60.0,PJM,69,,16.000328548840837
9909,2016.0,withdrawn,2017.0,Solar,9.0,PJM,69,,7.983736832378488
9910,2016.0,active,2018.0,Wind,200.0,PJM,0,,27.00671471693464
9911,2016.0,operational,2021.0,Solar,65.0,PJM,115,,61.0115197437319
9912,2016.0,suspended,2021.0,Gas,30.0,PJM,138,,63.705620238608596
9913,2016.0,withdrawn,2018.0,Wind,300.0,PJM,345,,27.039569601018503
9914,2016.0,operational,2017.0,Other,0.0,PJM,5,,8.607979629971869
9915,2016.0,operational,2017.0,Other,0.0,PJM,5,,8.34514055730097
9916,2016.0,operational,2018.0,Other,0.0,PJM,5,,23.09698351095505
9917,2016.0,operational,2019.0,Other,0.0,PJM,5,,31.57354360459147
9918,2016.0,operational,2017.0,Other,1.1,PJM,5,,9.035093123062076
9920,2016.0,withdrawn,2017.0,Gas,5.0,PJM,26,,11.33493500893242
9921,2016.0,withdrawn,2021.0,Gas,1254.0,PJM,0,,62.32571510708639
9924,2016.0,withdrawn,2018.0,Solar,20.0,PJM,23,,24.148339801638638
9925,2016.0,suspended,2021.0,Wind,67.0,PJM,230,,60.55155136655784
9926,2016.0,operational,2018.0,Gas,20.0,PJM,345,,19.31867184131091
9927,2016.0,suspended,2019.0,Wind+Storage,16.0,PJM,138,,39.06445717571203
9929,2016.0,operational,2021.0,Solar,60.0,PJM,115,,54.04628431795314
9933,2016.0,withdrawn,2019.0,Solar,80.0,PJM,0,,32.000657097681675
9934,2016.0,operational,2021.0,Solar,20.0,PJM,115,,63.01566767284749
9935,2016.0,withdrawn,2020.0,Gas,180.0,PJM,500,,47.935275878354794
9938,2016.0,withdrawn,2018.0,Solar,1.6,PJM,0,,17.971621593872563
9939,2016.0,active,2021.0,Solar,400.0,PJM,345,,63.01566767284749
9940,2016.0,active,2017.0,Solar,180.0,PJM,230,,14.686133185486355
9941,2016.0,operational,2020.0,Solar,10.0,PJM,69,,39.19587671204747
9942,2016.0,withdrawn,2017.0,Battery,20.0,PJM,138,,14.62042341731863
9944,2016.0,withdrawn,2017.0,Solar,4.0,PJM,12,,11.46635454526787
9949,2016.0,withdrawn,2018.0,Solar,9.9,PJM,25,,20.337173247910634
9950,2016.0,withdrawn,2021.0,Gas,1277.0,PJM,765,,55.36047968130762
9951,2016.0,withdrawn,2021.0,Gas,1140.0,PJM,500,,55.32762479722376
9954,2016.0,operational,2017.0,Gas,98.0,PJM,138,,12.55056572003532
9955,2016.0,active,2019.0,Solar,50.0,PJM,138,,31.212139879668985
9956,2016.0,active,2019.0,Solar,50.0,PJM,138,,31.24499476375285
9958,2016.0,withdrawn,2018.0,Solar,20.0,PJM,69,,20.140043943407463
9960,2016.0,withdrawn,2018.0,Solar,0.0,PJM,115,,26.152487730754224
9962,2016.0,operational,2019.0,Gas,50.0,PJM,500,,34.85903201297768
9963,2016.0,operational,2020.0,Gas,30.0,PJM,345,,46.029692601490794
9965,2016.0,operational,2020.0,Gas,36.0,PJM,138,,46.029692601490794
9966,2016.0,operational,2018.0,Solar,17.0,PJM,5,,21.35567465451036
9967,2016.0,operational,2020.0,Gas,20.0,PJM,0,,45.996837717406926
9968,2016.0,operational,2020.0,Gas,20.0,PJM,0,,45.996837717406926
9969,2016.0,withdrawn,2018.0,Solar,15.0,PJM,115,,18.070186246124152
9971,2016.0,withdrawn,2021.0,Solar,20.0,PJM,5,,62.12858580258322
9972,2016.0,operational,2018.0,Solar,20.0,PJM,5,,25.495390049076985
9973,2016.0,withdrawn,2017.0,Battery,1.5,PJM,0,,6.078153555514487
9976,2016.0,operational,2020.0,Solar,60.0,PJM,138,,47.803856342019344
9977,2016.0,operational,2020.0,Solar,20.0,PJM,138,,47.803856342019344
9978,2016.0,withdrawn,2017.0,Battery,1.0,PJM,12,,11.13780570442925
9979,2016.0,withdrawn,2017.0,Battery,1.0,PJM,12,,11.13780570442925
9980,2016.0,operational,2018.0,Gas,0.0,PJM,230,,16.0331834329247
9981,2016.0,withdrawn,2018.0,Gas,0.0,PJM,230,,19.088687652723877
9982,2016.0,withdrawn,2017.0,Solar,2.0,PJM,12,,14.094745271976837
9983,2016.0,withdrawn,2017.0,Solar,1.9,PJM,12,,14.094745271976837
9984,2016.0,withdrawn,2017.0,Solar,2.5,PJM,12,,14.094745271976837
9985,2016.0,withdrawn,2019.0,Solar,102.0,PJM,230,,31.08072034333354
9986,2016.0,operational,2018.0,Coal,10.0,PJM,500,,18.49729973921436
9988,2016.0,withdrawn,2019.0,Solar,100.0,PJM,115,,38.078810653196165
9989,2016.0,operational,2020.0,Gas,64.0,PJM,0,,49.34803589396086
9991,2016.0,withdrawn,2019.0,Solar,85.0,PJM,138,,34.99045154931313
9992,2016.0,operational,2021.0,Solar,50.0,PJM,69,,59.40163042362266
9993,2016.0,withdrawn,2018.0,Solar,15.0,PJM,69,,22.012772336187602
9994,2016.0,active,2021.0,Solar,20.0,PJM,5,,61.99716626624777
9995,2016.0,withdrawn,2018.0,Solar,50.0,PJM,138,,24.016920265303188
9996,2016.0,withdrawn,2019.0,Solar,85.0,PJM,69,,30.982155691081953
9997,2016.0,withdrawn,2019.0,Solar,200.0,PJM,138,,30.982155691081953
9998,2016.0,withdrawn,2019.0,Solar,20.0,PJM,69,,27.926651471282778
9999,2016.0,operational,2019.0,Gas,50.0,PJM,345,,36.4032115649192
10000,2016.0,withdrawn,2021.0,Gas,1300.0,PJM,0,,54.99907595638514
10001,2016.0,withdrawn,2018.0,Solar,3.2,PJM,12,,24.246904453890224
10002,2016.0,withdrawn,2019.0,Solar,50.0,PJM,5,,30.982155691081953
10003,2016.0,withdrawn,2019.0,Solar,60.0,PJM,5,,30.982155691081953
10004,2016.0,withdrawn,2019.0,Solar,100.0,PJM,138,,34.99045154931313
10005,2016.0,operational,2020.0,Solar,500.0,PJM,500,,46.062547485574655
10006,2016.0,withdrawn,2021.0,Gas,250.0,PJM,230,,50.037988459721966
10007,2016.0,withdrawn,2019.0,Solar,100.0,PJM,69,,34.99045154931313
10009,2016.0,withdrawn,2019.0,Solar,240.0,PJM,230,,34.99045154931313
10010,2016.0,withdrawn,2019.0,Solar,17.0,PJM,5,,34.99045154931313
10011,2016.0,operational,2021.0,Solar,320.0,PJM,230,,61.86574672991232
10014,2016.0,active,2019.0,Solar,50.0,PJM,69,,36.99459947842872
10015,2016.0,active,2019.0,Wind,79.0,PJM,0,,36.468921333086925
10016,2016.0,withdrawn,2017.0,Solar,5.0,PJM,0,,10.973531284009939
10017,2016.0,withdrawn,2017.0,Battery,1.0,PJM,0,,11.006386168093801
10018,2016.0,active,2019.0,Wind,79.0,PJM,0,,36.468921333086925
10019,2016.0,operational,2019.0,Gas,50.0,PJM,345,,36.4032115649192
10020,2016.0,operational,2020.0,Wind,76.0,PJM,138,,40.83862091624058
10021,2016.0,operational,2021.0,Solar,100.0,PJM,345,,58.77738762602928
10023,2016.0,withdrawn,2019.0,Wind,59.0,PJM,138,,35.97609807182899
10024,2016.0,withdrawn,2019.0,Other,4.0,PJM,25,,26.021068194418778
10025,2016.0,withdrawn,2019.0,Other,6.0,PJM,25,,26.021068194418778
10026,2016.0,withdrawn,2019.0,Other,6.0,PJM,25,,26.021068194418778
10027,2016.0,withdrawn,2019.0,Other,6.0,PJM,25,,26.021068194418778
10028,2016.0,operational,2018.0,Gas,5.0,PJM,138,,21.224255118174913
10029,2016.0,operational,2018.0,Coal,20.0,PJM,345,,25.988213310334913
10030,2016.0,withdrawn,2019.0,Gas,12.0,PJM,230,,30.982155691081953
10031,2016.0,withdrawn,2019.0,Gas,35.0,PJM,0,,30.982155691081953
10032,2016.0,operational,2018.0,Gas,48.0,PJM,0,,25.42968028090926
10033,2016.0,withdrawn,2019.0,Wind,138.0,PJM,115,,37.980246000944575
10034,2016.0,withdrawn,2019.0,Wind,117.0,PJM,115,,37.980246000944575
10035,2016.0,active,2017.0,Solar,70.0,PJM,138,,13.996180619725251
10036,2016.0,active,2017.0,Solar,80.0,PJM,230,,13.996180619725251
10037,2016.0,active,2017.0,Solar,50.0,PJM,69,,13.996180619725251
10038,2016.0,active,2020.0,Solar,80.0,PJM,115,,50.005133575638105
10039,2016.0,withdrawn,2018.0,Solar,55.0,PJM,115,,25.988213310334913
10040,2016.0,active,2018.0,Solar,125.0,PJM,138,,25.988213310334913
10041,2016.0,withdrawn,2018.0,Wind,75.0,PJM,69,,25.988213310334913
10042,2016.0,withdrawn,2017.0,Gas,0.21,PJM,12,,7.950881948294626
10043,2016.0,withdrawn,2017.0,Gas,0.21,PJM,0,,13.930470851557526
10044,2016.0,withdrawn,2017.0,Gas,0.21,PJM,0,,13.930470851557526
10045,2016.0,withdrawn,2018.0,Gas,0.21,PJM,0,,15.014682026324977
10046,2016.0,withdrawn,2018.0,Gas,0.21,PJM,0,,15.934618780673114
10047,2016.0,withdrawn,2017.0,Gas,0.21,PJM,0,,13.930470851557526
10048,2016.0,withdrawn,2018.0,Gas,0.21,PJM,12,,25.988213310334913
10049,2016.0,withdrawn,2017.0,Gas,0.21,PJM,0,,13.930470851557526
10050,2016.0,active,2021.0,Gas,1201.0,PJM,0,,60.25585740980308
10051,2016.0,withdrawn,2017.0,Solar,10.0,PJM,0,,13.930470851557526
10052,2016.0,withdrawn,2019.0,Solar+Battery,,PJM,230,,34.99045154931313
10053,2016.0,operational,2020.0,Solar,13.0,PJM,5,,43.795560483788165
10055,2016.0,withdrawn,2021.0,Solar,18.0,PJM,0,,58.97451693053245
10056,2016.0,withdrawn,2018.0,Solar,45.0,PJM,69,,19.94291463890429
10057,2016.0,withdrawn,2018.0,Solar,70.0,PJM,138,,19.94291463890429
10058,2016.0,withdrawn,2020.0,Battery,20.0,PJM,69,,50.005133575638105
10059,2016.0,withdrawn,2017.0,Solar,5.3,PJM,25,,10.973531284009939
10060,2016.0,operational,2020.0,Wind,79.0,PJM,0,,48.65808332819976
10061,2016.0,withdrawn,2018.0,Solar,100.0,PJM,115,,19.94291463890429
10062,2016.0,operational,2020.0,Solar,98.0,PJM,230,,47.01533912400665
10063,2016.0,withdrawn,2018.0,Solar,55.0,PJM,138,,19.94291463890429
10064,2016.0,withdrawn,2017.0,Battery,0.25,PJM,0,,3.0226493357153124
10065,2016.0,withdrawn,2017.0,Battery,0.2,PJM,0,,3.0226493357153124
10066,2016.0,withdrawn,2018.0,Solar,27.0,PJM,25,,22.965563974619602
10069,2016.0,withdrawn,2017.0,Battery,1.0,PJM,25,,3.0555042197991744
10070,2016.0,withdrawn,2019.0,Wind,300.0,PJM,765,,37.980246000944575
10071,2016.0,withdrawn,2019.0,Wind,200.0,PJM,138,,37.980246000944575
10072,2016.0,withdrawn,2019.0,Wind,97.0,PJM,230,,37.980246000944575
10073,2016.0,withdrawn,2018.0,Solar,3.0,PJM,25,,16.95312018727284
10074,2016.0,withdrawn,2018.0,Solar,10.0,PJM,12,,16.95312018727284
10075,2016.0,withdrawn,2019.0,Wind,300.0,PJM,0,,37.947391116860715
10076,2016.0,withdrawn,2019.0,Wind,179.0,PJM,0,,37.947391116860715
10078,2016.0,withdrawn,2019.0,Wind,51.0,PJM,115,,37.3560032033512
10079,2016.0,withdrawn,2018.0,Solar,3.0,PJM,25,,16.920265303188977
10080,2016.0,withdrawn,2018.0,Solar,10.0,PJM,12,,16.920265303188977
10081,2016.0,withdrawn,2017.0,Solar,20.0,PJM,0,,13.963325735641389
10082,2016.0,withdrawn,2019.0,Solar,10.0,PJM,12,,30.94930080699809
10083,2016.0,operational,2017.0,Solar+Battery,0.59,PJM,13,,10.579272675003594
10084,2016.0,withdrawn,2018.0,Other,6.0,PJM,25,,16.78884576685353
10085,2016.0,withdrawn,2018.0,Other,6.0,PJM,25,,19.81149510256884
10087,2016.0,withdrawn,2018.0,Solar,28.0,PJM,69,,23.064128626871188
10088,2016.0,withdrawn,2018.0,Solar,33.0,PJM,69,,23.064128626871188
10089,2016.0,active,2019.0,Solar,117.0,PJM,138,,36.074662724080575
13894,2015.0,active,2021.0,Battery,20.0,NYISO,69,67.9439002854268,78.7860120331013
13898,2015.0,active,2021.0,Battery,20.0,NYISO,230,28.28805519620526,72.34645475266433
13911,2016.0,active,2021.0,Solar,20.0,NYISO,115,42.54707488860141,62.4899895275057
13913,2016.0,active,2021.0,Solar,20.0,NYISO,69,41.39715394566623,60.81439043922873
13914,2016.0,active,2021.0,Solar,10.0,NYISO,8,41.39715394566623,59.82874391671287
13916,2016.0,active,2021.0,Solar,20.0,NYISO,69,52.4363949978439,59.500195075874245
13917,2016.0,active,2021.0,Solar,20.0,NYISO,69,,57.33177272633935
14180,2003.0,operational,2008.0,Wind,321.0,NYISO,230,,54.01342943386928
14391,2015.0,active,2021.0,Wind,145.0,NYISO,230,,71.55793753465163
14393,2005.0,operational,2013.0,Wind,132.0,NYISO,230,,97.677570381322
14398,2005.0,operational,2009.0,Wind,126.0,NYISO,230,,48.52666379186431
14412,2004.0,operational,2009.0,Wind,113.0,NYISO,230,,64.16558861578267
14420,2006.0,operational,2009.0,Wind,107.0,NYISO,230,,34.95759666522927
14465,2005.0,operational,2009.0,Wind,99.0,NYISO,230,,48.52666379186431
14477,2007.0,operational,2014.0,Wind,93.0,NYISO,230,,77.60323620608226
14491,2004.0,operational,2013.0,Wind,83.0,NYISO,230,,99.74742807860531
14492,2003.0,operational,2009.0,Wind,83.0,NYISO,230,,69.09382122836197
14493,2005.0,operational,2008.0,Wind,81.0,NYISO,230,,43.959834904207476
14504,2012.0,operational,2019.0,Wind,80.0,NYISO,115,,76.55187991539867
14516,2005.0,operational,2008.0,Wind,80.0,NYISO,230,,43.959834904207476
14522,2013.0,operational,2020.0,Wind,78.0,NYISO,115,,77.93178504692088
14530,2016.0,active,2021.0,Wind,78.0,NYISO,230,56.74038481282983,63.442781165937696
14533,2012.0,operational,2017.0,Wind,78.0,NYISO,115,,50.267972648309
14541,2004.0,operational,2011.0,Wind,74.0,NYISO,115,,77.01184829257274
14549,2005.0,operational,2008.0,Wind,72.0,NYISO,115,,43.959834904207476
14597,2005.0,operational,2011.0,Wind,57.0,NYISO,115,,81.34869299164254
14701,2005.0,operational,2009.0,Wind,43.0,NYISO,230,,44.41980328138155
14731,2002.0,operational,2013.0,Wind,40.0,NYISO,46,,125.70278650485636
14746,2006.0,operational,2008.0,Wind,29.0,NYISO,115,,30.390767777572435
14869,2006.0,operational,2008.0,Wind,21.0,NYISO,230,,30.390767777572435
